tags_FUN,tags_WIN,spell_FUN,spell_WIN,speed_share_FUN,win_stuck_frac,plausible,fun_gt_win,set,AROUSAL_DECAY_RATE,AROUSAL_RESTORATION_SWITCH,AROUSAL_RESTORATION_TAGGER,SOFTMAX_TEMPERATURE,STARTING_DISTANCE,CATCH_DISTANCE,PURSUIT_NOISE,GIVE_UP_DISTANCE,GIVE_UP_TIME
82.97,5.4,5.31,68.0,0.7745117529703255,0.41,False,True,0,0.06309869065999325,0.21764499712999685,0.966101228065226,2.84010547196613,3.082884172982779,1.83478683575378,0.6526500473490924,8.612038160598347,7.097658008527329
37.68,9.08,8.995,47.125,0.8472898018432368,0.16,True,True,1,0.04943872640659977,1.0953453281087253,2.355762772805174,3.8650033037442824,2.661440039330491,0.8544261964131254,1.0317469597878912,8.153992427923301,8.386900091875694
35.32,7.69,8.5,51.46,0.8245150241159432,0.19,True,True,2,0.05126868038848055,0.910603585438517,2.742208319435061,2.33445219864951,4.014086840783429,1.508562023693723,1.1546912216968876,9.771653054991008,5.872127236849678
16.91,10.52,20.585,40.08,0.947553058662245,0.16,True,True,3,0.00784444912637348,1.506427532658716,2.6965103160988164,0.6637487154058308,4.237043404947429,1.4830488237883197,1.0585248568294594,4.962942579265799,3.527312434103094
29.62,8.98,9.635,42.955,0.8399996658498268,0.15,True,True,4,0.039471366113318515,0.88215652982166,2.6669571385976383,1.1289487325135732,4.695841050927846,1.251572479940882,1.2525025597273756,7.078282142431868,8.013045222060411
69.79,28.77,5.98,20.215,0.7953286052902387,0.04,False,True,5,0.07834694449176,0.5816197181079908,0.8482231848949854,2.1109197845195826,2.824801605758041,1.7022960199575428,1.3851547048293087,8.153639387492078,3.9289532415772768
45.37,6.47,8.24,70.205,0.9017344789271791,0.41,True,True,6,0.03324031462336163,0.9858181220216304,1.970369265193736,1.0905771354135418,1.7976190965503203,1.2657588982816834,0.41979067121698566,7.475591216809264,5.420614229229402
41.47,1.21,6.13,101.015,0.8256321273069296,0.81,True,True,7,0.06238372531505441,0.8495845584051045,2.2193750491612434,0.5484202918242742,4.231604987381615,1.9958190168285608,0.4222440947775073,11.997185781935157,7.353554776443874
37.01,10.41,8.595,40.43,0.8326236572844359,0.14,True,True,8,0.04776470247878162,0.8412939063220596,2.043486034999443,1.8415480415804681,3.5770897235642956,1.2191951208427587,1.1731775831874227,7.74316188239623,5.3326317962812935
37.01,3.15,9.04,91.9,0.9143218372919228,0.67,True,True,9,0.028879363494501424,1.7253367459508748,2.904829521926968,0.4959175818285402,1.5734208144881972,1.1749498242273013,0.27119631144039386,11.168451545304489,6.9758350806123435
27.26,4.1,9.28,69.06,0.8377719877727426,0.37,True,True,10,0.044192934998614486,1.1529163957828386,2.1667538798356163,3.043154873671691,4.455520796616881,0.7706017061660015,0.9872813488426193,6.0745215556019305,7.687882433303704
21.77,2.25,13.565,97.83,0.9308895983474487,0.8,True,True,11,0.016597456988435635,2.1888247914516046,2.211744346140949,2.418297286610125,2.4076758434516305,1.4130170722478628,0.3186309042683706,3.4513466543736495,8.354910207779806
28.83,0.69,8.68,110.69,0.8467867757593543,0.95,True,True,12,0.03575441032956887,0.7948661885089657,2.1814328773898195,1.5269832355081607,3.5016620203024535,0.9665954814578918,0.20909400573938108,4.940420791906808,4.9786296168903235
23.82,17.51,20.665,34.38,0.9693344659739516,0.13,True,True,13,0.005406237242109203,2.538781968689449,2.879560374322649,2.9982257917929105,2.3947313620867123,1.6630697463880253,0.9211917190688252,9.512468422601462,6.416242185804159
71.19,1.21,4.985,110.55,0.8956541409677886,0.99,False,True,14,0.07977976388015068,2.4646347790021736,2.8153732536281404,3.849384038358229,2.006630797560291,1.8896749043302794,0.04770536150846294,9.106082534163994,8.950655519045982
32.46,10.01,10.82,41.29,0.8413583747322002,0.14,True,True,15,0.030297560503777115,0.5178482772658496,2.0876454319342477,0.935520756491996,4.130927053651555,1.4269619649518273,1.3560865370722173,10.904944865895478,5.40059685109914
40.93,1.33,8.81,103.66,0.8514958912585878,0.78,True,True,16,0.023677732456047644,0.18460606641483684,1.6466553986996701,0.1523983886518676,3.2330072232405462,1.0116218964700505,0.4917061653631365,10.826390672610362,8.276717248834146
45.33,1.1,5.63,109.51,0.8856272997567791,0.95,True,True,17,0.05498100637678956,1.373820054806358,1.7600104128958276,2.463316923990243,2.5709556315301407,1.7157131553103309,0.16488209824217986,3.8568699277537712,3.274392017821687
36.48,6.15,7.78,57.98,0.8014949347911547,0.19,True,True,18,0.06267726363661136,0.8962466973809307,2.9406552974960554,1.3375673844897478,4.15741466335498,1.0505411849999642,1.0901225648680684,7.252159713675065,6.341870612300768
18.34,0.75,11.605,108.07,0.8512676512820438,0.93,True,True,19,0.03285160483200254,1.614923216106178,2.93118779154855,0.8005343847112469,4.550084083845797,0.519844747179812,0.28523029968108804,10.929951322972641,9.428312956164994
43.9,2.0,8.88,98.615,0.8924445098968746,0.84,True,True,20,0.03008537212333762,0.7260487533735785,2.16470212292451,3.215682786381081,1.858997582568441,1.3159193620727327,0.2654731119380303,8.261416292379856,8.298166044281835
58.56,39.6,6.37,13.565,0.9050096123801232,0.04,True,True,21,0.06322215519291023,1.968149872269428,1.9879918502281544,3.1816959181793765,2.627926473121689,1.4065891860203383,1.3034064431411512,4.055472800440075,7.539872104001683
23.76,0.93,9.89,105.89,0.8492140084173705,0.94,True,True,22,0.03962898823645302,1.4417099982284862,1.522879079508682,1.7445533520721148,4.06026905757214,0.9932263603523803,0.3635175701009356,7.649123601140406,8.551114257612515
72.78,6.07,5.26,73.345,0.8639037334958114,0.41,False,True,23,0.06783058113170304,0.7513065829822438,1.2110026080237408,1.0814063653772998,1.5236513895869384,0.9672435334951269,0.4018719596776725,10.853735355801335,4.5857923858544565
42.85,0.92,6.845,112.335,0.8691555967788132,0.99,True,True,24,0.03878681303551731,0.6423260073480612,2.021993461472164,3.9775728903497263,1.7728579362833534,0.5119509807052252,0.03825694395670526,8.9349951935714,5.439506341523355
21.38,1.63,13.64,91.23,0.8685907946897364,0.72,True,True,25,0.019855605051445707,0.6650631216133268,2.546964001991394,2.163598702076233,4.546414054154065,1.645934751828952,0.6727946095362742,9.888544702518205,8.498732119970391
50.05,4.87,5.28,74.11,0.8867898751248475,0.46,True,True,26,0.07022358340144419,1.718402648648973,2.4899438574364217,2.265896901938367,2.7418738331059225,1.754412418774165,0.4155900106740428,3.5128329255111996,6.201380648964788
57.66,2.31,6.215,97.86,0.8784745251817229,0.78,True,True,27,0.04739381087284364,0.6552872668625663,2.595753752397685,1.507546777386183,2.5918547952240094,1.8915235721668169,0.2898539906271185,4.923518830536354,5.279322597549766
30.46,1.08,6.275,104.055,0.8466951517331541,0.9,True,True,28,0.06916858497230281,2.2136956649976782,2.6050585051799953,1.7077627011826293,4.057920747809476,1.1551132796921486,0.3822790918730476,4.412647205713752,9.557869117898752
37.76,0.81,5.535,112.605,0.8451824876330457,0.97,True,True,29,0.07809497866715069,1.7874488354537217,2.0909393537027876,0.6564118655769533,3.874972515012859,1.8317352550255437,0.027513642313080344,9.110715965898242,7.31062528625486
35.29,0.84,7.11,109.32,0.8462367549971542,0.95,True,True,30,0.047368775660486806,0.8759528049677717,2.8911173061657127,1.279954607184645,3.6545198950422026,1.4789945672471883,0.18353960616078696,11.740487976854663,5.735761561786335
43.85,1.37,6.095,104.125,0.8732126996828099,0.84,True,True,31,0.053742785679710456,1.132752080880911,2.7707007485392907,0.759537627710929,2.2794514110507627,1.1587893349166174,0.3056308597446683,6.689457054763585,3.872602524764534
53.31,4.14,6.43,70.59,0.7750491593476333,0.44,True,True,32,0.06657321200544125,0.37684318449245574,2.9897804488588484,2.5893812970618413,4.004006039886511,1.6715157678950807,0.8813295508929966,10.340667188291766,9.273719280318996
60.32,27.82,7.655,23.575,0.8617099107280288,0.04,False,True,33,0.07141077780464058,1.840948566796147,2.3326220971588403,1.8713360881977725,2.022349968653191,1.574907244034402,1.18499652809493,11.263751302446645,7.02042427429691
45.0,33.2,10.565,17.86,0.949123275674911,0.07,True,True,34,0.018702394308089208,1.7384695814539728,1.8065482361954655,3.9208208514984295,2.2181843681901006,1.5565307301232327,1.2446396912325217,10.842901670587292,3.3281216527760513
16.61,0.85,14.455,106.175,0.8717006037371278,0.91,True,True,35,0.01973534299845802,1.0807092986495186,1.6790062599995474,1.5981910653598064,4.864681818005997,1.5222878756968958,0.40507927039968855,11.834674799727486,8.7136013625109
75.31,44.54,7.665,17.505,0.8727432037744529,0.07,False,True,36,0.06356059202272135,1.1372445044068593,2.7364848489774123,2.9305085023742845,1.7636928550493838,1.6992650207659572,1.444151895068816,9.520058451162514,6.6787517849104505
55.51,7.15,6.46,61.625,0.8638883093008051,0.35,True,True,37,0.07532572460593989,1.5118157203506046,2.0866025678103717,3.829615198476548,2.5705450811283725,1.8557191506846296,0.5535488964527744,8.778147483937024,8.34211506401314
14.59,5.91,19.9,57.705,0.9212552907150828,0.25,True,True,38,0.012769143400122938,2.5076793148319716,2.9746584920813945,1.7727824408445196,4.127848984426563,1.3521497147183645,1.0527915269329915,9.45108235625456,8.366959944600474
20.91,0.79,9.935,107.43,0.8585392822204208,0.93,True,True,39,0.03937157454871065,2.0749621364057473,2.804828580591693,0.6382165374087266,4.509853098604808,1.3575068316876706,0.22942518132163958,8.32644814776288,7.250908848201039
54.89,1.03,6.335,98.735,0.7397479654337066,0.84,True,True,40,0.049913199627984045,0.21857909858697336,0.9055749943150571,2.266293705799952,4.427415061578639,1.6685774804428333,0.5188763064602966,11.970569736157268,3.6111678654698713
14.34,1.36,18.43,102.615,0.9211914005475663,0.83,True,True,41,0.011657150904903262,1.689317951735917,2.368556384706772,3.680354256609614,3.2812790334552426,1.8579956142451812,0.3283771331967727,6.299820080911612,5.255554909526707
